"Order Number ","Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"
"15635","Dala Satin Shirt","10099353521700","15152211984676","shortage","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_07d53a5f-a8ba-4356-950b-b61f874fa369.jpg?v=1712231633"
"15635","Hooded Oversized Shirt","10099393816304","15152212050212","shortage","1","Cashmere","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_89e9701e-344c-478f-95bc-fde200ec1d70.jpg?v=1716818002"
"15635","Luxury Linen Scarf","10411030981198","15152212148516","shortage","1","DarkGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/17_f4607fb8-0de0-46ea-a821-2c8912a6cb7f.jpg?v=1716393454"
"15635","Linen Basic Set","57499868230500","15152212181284","shortage","1","Limegreen / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/57499868230500.jpg?v=1718185111"
"15635","Cotton Crinkle Modal","10011030959113","15152212246820","shortage","1","Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_471874b2-5ef1-4a99-9879-2250c42c3cc2.jpg?v=1716216052"
"15389","Full Chemise Cotton Body","10033434021750","15115720786212","shortage","1","XLarge / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_8225cabf-4052-42fe-9bab-2080d5dc7182.jpg?v=1716818697"
"15389","Full Chemise Cotton Body","10033434000240","15115720818980","shortage","1","Large / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_ec844969-aa17-4d0a-9079-00b037acb65f.jpg?v=1716818697"
"15562","Freedom Shirt","57499454117240","15140052992292","shortage","1","Olive / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_19a31aa3-963d-4d6e-84aa-3166899eb635.jpg?v=1716480349"
"15571","Inner Silk Underscarf","10022424621700","15140448665892","warehouse","2","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/pWBRX9jgNjkWb0cP67M80oPpNCybMFu5PDZCnBGy_b8490cd6-3b88-4f60-a02b-42b9a6e1fb60.jpg?v=1706295624"
"15571","Hijab Satin Scrunchie","83022020121740","15140448698660","warehouse","1","Free size / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_28193c81-e8ee-439a-9102-d2a9c1959f44.jpg?v=1719239902"
"15579","Basic Lycra Pack Scarf","10011030969002","15141370102052","warehouse","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/J8xPsw8FIqK7Q5Inb7CDavxcX71PaRYYE3f1r0zz.jpg?v=1709406587"
"15585","Spray Scarf","56088181090001","15142138970404","shortage","1","HawaiianScent","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/9enyupVXAVqhYKAqueyLN6ku1FTSrYUwfwNespFh_5697be18-3ba2-47aa-b883-201467d5133e.jpg?v=1706293797"
"15585","Spray Scarf","56088181090003","15142139003172","shortage","1","Elegance","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/hnZsnlsQAA2qBo0nqy3wjGT3glnKAq6YfcEAZsEo_18fce6ef-64ff-4234-b377-10a152a78eb6.jpg?v=1706293797"
"15585","Colored Turkish Clips","0002-01-45","15142139035940","shortage","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/ncb8Wwenmi0MC367reC3LOnW1TJTy51seneTi8fh_213cb40d-2a7e-4326-b2a8-2cb262d9de9a.jpg?v=1706293704"
"15585","Matte Magnet Pin","1001-15","15142139068708","shortage","1","7","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_235400a4-19ba-4c4e-a3b1-3c8d02411fd9.jpg?v=1716890629"
"15594","Printed Satin Pants","23499595860540","15142778339620","shortage","1","11 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/23499595860520.jpg?v=1719683342"
"15600","Comfy Shirt","10099353621700","15143710949668","warehouse","1","Black / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_43ba7004-4e1e-452c-9169-6471f59770f4.jpg?v=1712332859"
"15600","Modal Cotton Scarf","10011030957002","15143710982436","warehouse","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/8FAb2yqWO6Y7BCqHeJ8ohhwsbX1HeZdLeGPlqAKb_078dbb9b-92b7-4dcb-a114-27728abf9081.jpg?v=1706297481"
"15600","Modal Cotton Scarf","10011030957214","15143711047972","warehouse","1","Navy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/resize_3125f974-ee61-4412-9ff7-df593e4a0af3.jpg?v=1715092249"
"15600","Full Neck Underscarf","10022424321700","15143711080740","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Ml3WLr7maLFFLYPuWqQDjMlufGXrCIdnZuWiF0Zo_a5817de2-975e-4f98-b238-64103c7fed1a.jpg?v=1706794797"
"15600","No Thread Underscarf","10022323023200","15143711113508","warehouse","1","Creamy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_3c05cef9-3d3f-46f9-a82f-785bb68160f7.jpg?v=1715683867"
"15600","Linen Pleats Blouse","16499767007500","15143711146276","warehouse","1","Purple / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_8d2dfb61-a706-478a-8d27-6e16b2581041.jpg?v=1721217204"
"15600","Pure Linen Scarf","10011030970200","15143711211812","warehouse","1","Petrol","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011030970199.jpg?v=1716807631"
"15603","Deftness Chiffon Scarf","10011020039002","15144389902628","warehouse","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_6eb78f43-ac76-43f4-a397-b35b34b70917.jpg?v=1714218628"
"15603","Dress Extension","10055350600100","15144389935396","warehouse","1","Free size / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Y5lwFS9KgeV6H5sIpHmj6lr1v2ShDsuhhGgIZKnn_3ef30282-b43b-48b5-abc9-f2ba33243538.jpg?v=1706293552"
"15604","Comfy Shirt","16499453614800","15144617148708","warehouse","1","Green / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/9_3eebb45f-a669-4a3c-a5cf-7adf1323302f.jpg?v=1712332868"
"15604","Comfy Shirt","10099353621700","15144617181476","warehouse","1","Black / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_43ba7004-4e1e-452c-9169-6471f59770f4.jpg?v=1712332859"
"15605","Pure Linen Scarf","10011030970217","15144708505892","shortage","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/resize_6c40857f-b9a8-4e54-8975-290fda1ed26f.jpg?v=1716968188"
"15609","Freedom Shirt","57499454116040","15145561719076","warehouse","1","OliveDrab / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_18df6898-7291-4f04-b0bf-7434485711f6.jpg?v=1716480347"
"15609","Printed Chiffon Kimono","21499666860500","15145561751844","warehouse","1","6 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/21499666860500.jpg?v=1719497700"
"15609","Everyday Linen Pants","14499555425840","15145561784612","warehouse","1","Beige / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_eb9d510f-cb32-485c-8273-d6be12daeb8b.jpg?v=1717074376"
"15610","Must Have Shirt","57499353101200","15146176446756","shortage","1","Latte / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/resize_b546be20-fdc0-4be8-9d44-360bd4d2b3bb.jpg?v=1715587819"
"15613","Plain Pure Scarf (Small Size)","10011020022104","15146391339300","shortage","1","LightCashmere","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011020022104.jpg?v=1716467065"
"15747","Essential Shirt","57499353321700","15170339733796","shortage","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_82d5f63a-7e33-4346-a6e9-fd1b4b82b6c2.jpg?v=1715284463"
"15747","Linen Chemise","47499363200200","15170339864868","shortage","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_92569c1e-e237-43d0-990e-eb58ae646c28.jpg?v=1712351272"
"15747","Taffy Lock Bangle","3000-02-2","15170339897636","shortage","1","2","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_111c6670-4c91-4093-a575-43f1cfef9805.jpg?v=1712999194"
"15747","Must Have Kimono","23499656406900","15170339930404","shortage","1","Maroon / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/16_1c519a81-e265-4021-8f74-1cea4cd49555.jpg?v=1715194381"
"15774","Floral Viscose Isdal","57066060136408","15175580385572","shortage","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/17fRUiElT9NyR0dTHrHIcXdyl9EMcwi5X3i6fZ8H.jpg?v=1709406778"
"15726","Syrian Underscarf Close-End","10022121100500","15168397574436","shortage","1","IvoryWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/gQHD605ihHnJAMmYPjuy3DpOQkHK9GYDFsxv7auI_0c1d5c8d-e940-4664-a52e-05eb77cd7631.jpg?v=1707563719"
"15726","Basic Clips Underscarf","10022424012500","15168397771044","shortage","1","Grey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_962861fc-e673-410e-a973-d6dc71d73c45.jpg?v=1713778959"
"15726","Comfy Shirt","16499453608500","15168397934884","shortage","1","Yellow / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_1592e274-f9f8-4dcb-aa15-3ddf55660a88.jpg?v=1712332848"
"15726","Comfy Shirt","16499453600200","15168397967652","shortage","1","Offwhite / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_f706efea-cde9-4341-b5de-123cfb941191.jpg?v=1718031637"
"15688","Vital Shirt","10099959900100","15162839892260","shortage","1","White / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_e284f09d-f739-45f6-9aa7-bb5e076d6a64.jpg?v=1719304806"
"15688","Criss Cross Blouse","57099454404600","15162839925028","shortage","2","12 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/YHAFXoAb4aHznwPlnKyUpwGYRF0LjEhsngmCPo8l.jpg?v=1709406383"
"15688","Workaday Shirt","10099489421700","15162839957796","shortage","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_875f634e-b104-4afe-b30b-c1780b84ee28.jpg?v=1716897627"
"15686","Spray Scarf","56088181090004","15162796474660","shortage","1","Carmel","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/q37o2h6rFgZUrClIT7O9rxljendZagB2xAIiP0jT_cfca7e68-37d8-4fdb-94ea-957325f99f1e.jpg?v=1706293797"
"15686","Everyday Linen Satin Scarf","10011030971005","15162796572964","shortage","1","TanBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_0687fddc-26cd-4cd9-a512-ee1b88760a63.jpg?v=1718287548"
"15686","Everyday Linen Satin Scarf","10011013586013","15162796605732","shortage","1","BoneBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_178a7f60-2d21-4eed-b1ae-01f7a6f9db70.jpg?v=1718287545"
"15675","Everyday Linen Pants","14499555425840","15161562202404","shortage","1","Beige / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_eb9d510f-cb32-485c-8273-d6be12daeb8b.jpg?v=1717074376"
"15568","Syrian Underscarf 2 pcs","10022424200300","15140314251556","shortage","1","Bisque","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/QvEppiE9uHGx45HhvP0lHibU5sWnSVp2IwnLdx1R_1.jpg?v=1713090749"
"15797","Everyday Linen Pants","14499555425820","15185012490532","factory","1","Beige / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_eb9d510f-cb32-485c-8273-d6be12daeb8b.jpg?v=1717074376"
"15803","Everyday Linen Satin Scarf","10011030971029","15186172477732","shortage","1","CrepePink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_693b3ba9-2986-4df7-8b15-463586918aa6.jpg?v=1718287605"
"15803","Glowy Soft Cotton Scarf","60011031151504","15186172608804","warehouse","1","Olive","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_6ea8ff60-96fd-4c13-80cd-f27d57ea04ea.jpg?v=1713260052"
"15803","Lined Satin Chiffon","10011020032030","15186172641572","warehouse","1","Candy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_c0c7da58-019c-457a-aa3d-b5322c4843f3.jpg?v=1714228570"
"15803","Matte Magnet Pin","1001-13","15186172707108","shortage","1","5","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_a6a80dcc-688f-4278-ad17-da357c9d8515.jpg?v=1716890619"
"15803","Matte Magnet Pin","1001-10","15186172739876","shortage","1","2","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_350febc6-d1d1-4ea8-9f55-8f221a45f703.jpg?v=1716890629"
"15803","Matte Magnet Pin","1001-9","15186172772644","shortage","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_38605b4d-bf32-4454-834d-4ec80c9ef15e.jpg?v=1716890628"
"15806","Everyday Linen Pants","14499555421720","15186491998500","factory","1","Black / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_4b5b1d1b-71de-41b1-bdaa-6e0fa277d9d5.jpg?v=1717074375"
"15806","Everyday Linen Pants","14499555425820","15186492031268","factory","1","Beige / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_eb9d510f-cb32-485c-8273-d6be12daeb8b.jpg?v=1717074376"
"15806","Everyday Linen Pants","14499555404820","15186492096804","factory","1","HotPink / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_f438470a-1a32-4755-bbf9-6c8065099319.jpg?v=1717074366"
"15813","Double Sided Tape","10488686240100","15187065569572","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_fab517a3-2cf2-4a9e-85f3-8f62f5a50b4e.jpg?v=1711884182"
"15813","Classy Lycra Scarf","10011030808127","15187065635108","shortage","1","CloudyGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_7724f6eb-da67-4d9a-a2ce-91baca6501a2.jpg?v=1715857822"
"15821","Basic Oversized Shirt","13499359300100","15187257590052","shortage","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_3a8bd888-420f-4e57-aefc-f66c6979e6c1.jpg?v=1715158262"
